Unnamed: 0,no,gender,age,height,weight,bmi,griffith,sensitivity,preference,environment,tsv,season,date,time,room,ta,hr,va
229,3.0,1.0,23.0,173.0,85.0,28.4,1.28,0.0,-1.0,0.0,1.0,1,2021/1/16,09:00:00,5,22.8,16.4,0.48
230,3.0,1.0,23.0,173.0,85.0,28.4,1.28,0.0,-1.0,0.0,1.0,1,2021/1/16,09:30:00,5,23.2,18.3,1.08
217,3.0,1.0,23.0,173.0,85.0,28.4,1.28,0.0,-1.0,0.0,1.0,1,2021/1/16,10:00:00,5,23.5,19.1,0.24
218,3.0,1.0,23.0,173.0,85.0,28.4,1.28,0.0,-1.0,0.0,1.0,1,2021/1/16,10:30:00,5,23.8,19.7,0.96
219,3.0,1.0,23.0,173.0,85.0,28.4,1.28,0.0,-1.0,0.0,1.0,1,2021/1/16,11:00:00,5,24.0,19.8,1.08
220,3.0,1.0,23.0,173.0,85.0,28.4,1.28,0.0,-1.0,0.0,1.0,1,2021/1/16,11:30:00,5,24.1,20.1,0.12
221,3.0,1.0,23.0,173.0,85.0,28.4,1.28,0.0,-1.0,0.0,1.0,1,2021/1/16,12:00:00,5,24.2,20.1,0.24
222,3.0,1.0,23.0,173.0,85.0,28.4,1.28,0.0,-1.0,0.0,1.0,1,2021/1/16,14:30:00,5,23.9,18.1,0.12
223,3.0,1.0,23.0,173.0,85.0,28.4,1.28,0.0,-1.0,0.0,2.0,1,2021/1/16,15:00:00,5,24.5,18.1,0.24
224,3.0,1.0,23.0,173.0,85.0,28.4,1.28,0.0,-1.0,0.0,2.0,1,2021/1/16,15:30:00,5,25.1,18.7,0.96
225,3.0,1.0,23.0,173.0,85.0,28.4,1.28,0.0,-1.0,0.0,2.0,1,2021/1/16,16:00:00,5,25.0,19.9,0.6
226,3.0,1.0,23.0,173.0,85.0,28.4,1.28,0.0,-1.0,0.0,1.0,1,2021/1/16,16:30:00,5,24.9,20.4,0.48
227,3.0,1.0,23.0,173.0,85.0,28.4,1.28,0.0,-1.0,0.0,1.0,1,2021/1/16,17:00:00,5,24.9,20.4,0.72
228,3.0,1.0,23.0,173.0,85.0,28.4,1.28,0.0,-1.0,0.0,1.0,1,2021/1/16,17:30:00,5,24.8,20.1,1.08
1295,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,1.0,1,2021/1/16,09:00:00,5,21.630000000000003,16.4,0.48
1296,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,1.0,1,2021/1/16,09:30:00,5,25.07,18.3,0.96
1297,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,1.0,1,2021/1/16,10:00:00,5,22.71,19.1,0.72
1298,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,0.0,1,2021/1/16,10:30:00,5,19.47,19.7,0.96
1299,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,0.0,1,2021/1/16,11:00:00,5,19.16,19.8,0.24
1300,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,1.0,1,2021/1/16,11:30:00,5,21.73,20.1,0.48
1301,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,1.0,1,2021/1/16,12:00:00,5,25.33,20.1,1.2
1302,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,0.0,1,2021/1/16,14:30:00,5,19.48,18.1,0.6
1303,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,0.0,1,2021/1/16,15:00:00,5,20.22,18.1,0.36
1304,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,1.0,1,2021/1/16,15:30:00,5,24.59,18.7,0.6
1305,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,1.0,1,2021/1/16,16:00:00,5,22.2,19.9,0.84
1306,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,0.0,1,2021/1/16,16:30:00,5,19.91,20.4,0.6
1307,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,1.0,1,2021/1/16,17:00:00,5,25.29,20.4,1.08
1308,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,0.0,1,2021/1/16,17:30:00,5,20.29,20.1,0.36
3512,34.0,0.0,24.0,164.0,52.0,19.33,1.21,1.0,-1.0,0.0,1.0,1,2021/1/16,09:00:00,5,22.8,16.4,0.84
3513,34.0,0.0,24.0,164.0,52.0,19.33,1.21,1.0,-1.0,0.0,1.0,1,2021/1/16,09:30:00,5,23.2,18.3,0.12
3500,34.0,0.0,24.0,164.0,52.0,19.33,1.21,1.0,-1.0,0.0,1.0,1,2021/1/16,10:00:00,5,23.5,19.1,0.72
3501,34.0,0.0,24.0,164.0,52.0,19.33,1.21,1.0,-1.0,0.0,1.0,1,2021/1/16,10:30:00,5,23.8,19.7,0.24
3502,34.0,0.0,24.0,164.0,52.0,19.33,1.21,1.0,-1.0,0.0,1.0,1,2021/1/16,11:00:00,5,24.0,19.8,0.0
3503,34.0,0.0,24.0,164.0,52.0,19.33,1.21,1.0,-1.0,0.0,1.0,1,2021/1/16,11:30:00,5,24.1,20.1,0.72
3504,34.0,0.0,24.0,164.0,52.0,19.33,1.21,1.0,-1.0,0.0,1.0,1,2021/1/16,12:00:00,5,24.2,20.1,0.72
3505,34.0,0.0,24.0,164.0,52.0,19.33,1.21,1.0,-1.0,0.0,2.0,1,2021/1/16,14:30:00,5,23.9,18.1,0.36
3506,34.0,0.0,24.0,164.0,52.0,19.33,1.21,1.0,-1.0,0.0,2.0,1,2021/1/16,15:00:00,5,24.5,18.1,0.6
3507,34.0,0.0,24.0,164.0,52.0,19.33,1.21,1.0,-1.0,0.0,2.0,1,2021/1/16,15:30:00,5,25.1,18.7,0.6
3508,34.0,0.0,24.0,164.0,52.0,19.33,1.21,1.0,-1.0,0.0,2.0,1,2021/1/16,16:00:00,5,25.0,19.9,0.72
3509,34.0,0.0,24.0,164.0,52.0,19.33,1.21,1.0,-1.0,0.0,1.0,1,2021/1/16,16:30:00,5,24.9,20.4,0.6
3510,34.0,0.0,24.0,164.0,52.0,19.33,1.21,1.0,-1.0,0.0,1.0,1,2021/1/16,17:00:00,5,24.9,20.4,0.6
3511,34.0,0.0,24.0,164.0,52.0,19.33,1.21,1.0,-1.0,0.0,0.0,1,2021/1/16,17:30:00,5,24.8,20.1,0.6
3638,35.0,0.0,22.0,163.0,60.0,22.58,2.4,1.0,-1.0,0.0,1.0,1,2021/1/16,09:00:00,4,22.8,16.7,0.72
3639,35.0,0.0,22.0,163.0,60.0,22.58,2.4,1.0,-1.0,0.0,1.0,1,2021/1/16,09:30:00,4,23.4,20.2,0.12
3626,35.0,0.0,22.0,163.0,60.0,22.58,2.4,1.0,-1.0,0.0,1.0,1,2021/1/16,10:00:00,4,23.8,21.2,1.08
3627,35.0,0.0,22.0,163.0,60.0,22.58,2.4,1.0,-1.0,0.0,1.0,1,2021/1/16,10:30:00,4,24.0,21.3,1.2
3628,35.0,0.0,22.0,163.0,60.0,22.58,2.4,1.0,-1.0,0.0,1.0,1,2021/1/16,11:00:00,4,24.3,22.5,0.6
3629,35.0,0.0,22.0,163.0,60.0,22.58,2.4,1.0,-1.0,0.0,1.0,1,2021/1/16,11:30:00,4,24.5,23.5,0.48
3630,35.0,0.0,22.0,163.0,60.0,22.58,2.4,1.0,-1.0,0.0,1.0,1,2021/1/16,12:00:00,4,24.6,22.9,0.84
3631,35.0,0.0,22.0,163.0,60.0,22.58,2.4,1.0,-1.0,0.0,1.0,1,2021/1/16,14:30:00,4,23.4,18.4,0.6
3632,35.0,0.0,22.0,163.0,60.0,22.58,2.4,1.0,-1.0,0.0,1.0,1,2021/1/16,15:00:00,4,25.6,19.0,0.24
3633,35.0,0.0,22.0,163.0,60.0,22.58,2.4,1.0,-1.0,0.0,1.0,1,2021/1/16,15:30:00,4,26.6,19.1,0.84
3634,35.0,0.0,22.0,163.0,60.0,22.58,2.4,1.0,-1.0,0.0,1.0,1,2021/1/16,16:00:00,4,26.2,20.4,0.36
3635,35.0,0.0,22.0,163.0,60.0,22.58,2.4,1.0,-1.0,0.0,1.0,1,2021/1/16,16:30:00,4,25.9,20.9,0.84
3636,35.0,0.0,22.0,163.0,60.0,22.58,2.4,1.0,-1.0,0.0,1.0,1,2021/1/16,17:00:00,4,25.7,21.4,0.6
3637,35.0,0.0,22.0,163.0,60.0,22.58,2.4,1.0,-1.0,0.0,1.0,1,2021/1/16,17:30:00,4,25.6,22.0,0.36
4072,40.0,1.0,22.0,185.0,73.0,21.33,3.43,1.0,-1.0,0.0,1.0,1,2021/1/16,09:00:00,6,22.0,18.5,0.36
4073,40.0,1.0,22.0,185.0,73.0,21.33,3.43,1.0,-1.0,0.0,1.0,1,2021/1/16,09:30:00,6,22.6,20.2,1.2
4060,40.0,1.0,22.0,185.0,73.0,21.33,3.43,1.0,-1.0,0.0,1.0,1,2021/1/16,10:00:00,6,22.9,20.0,0.6
4061,40.0,1.0,22.0,185.0,73.0,21.33,3.43,1.0,-1.0,0.0,1.0,1,2021/1/16,10:30:00,6,23.1,19.6,0.48
4062,40.0,1.0,22.0,185.0,73.0,21.33,3.43,1.0,-1.0,0.0,1.0,1,2021/1/16,11:00:00,6,23.2,19.6,1.2
