Unnamed: 0,no,gender,age,height,weight,bmi,griffith,sensitivity,preference,environment,tsv,season,date,time,room,ta,hr,va
791,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,0,2021/7/21,09:00:00,5,23.7,58.9,0.12
792,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,0,2021/7/21,09:30:00,5,24.0,57.4,0.48
793,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,0,2021/7/21,10:00:00,5,25.4,53.0,0.84
794,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,0,2021/7/21,10:30:00,5,25.4,51.2,0.12
795,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,0,2021/7/21,11:00:00,5,25.6,51.8,0.72
796,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,0,2021/7/21,11:30:00,5,25.5,50.4,0.12
797,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,0,2021/7/21,12:00:00,5,25.4,49.5,0.48
2926,28.0,0.0,22.0,160.0,45.0,17.58,0.94,1.0,-1.0,0.0,0.0,0,2021/7/21,09:00:00,5,23.7,58.9,0.0
2927,28.0,0.0,22.0,160.0,45.0,17.58,0.94,1.0,-1.0,0.0,0.0,0,2021/7/21,09:30:00,5,24.0,57.4,0.24
2928,28.0,0.0,22.0,160.0,45.0,17.58,0.94,1.0,-1.0,0.0,0.0,0,2021/7/21,10:00:00,5,25.4,53.0,0.6
2929,28.0,0.0,22.0,160.0,45.0,17.58,0.94,1.0,-1.0,0.0,0.0,0,2021/7/21,10:30:00,5,25.4,51.2,0.6
2930,28.0,0.0,22.0,160.0,45.0,17.58,0.94,1.0,-1.0,0.0,0.0,0,2021/7/21,11:00:00,5,25.6,51.8,1.2
2931,28.0,0.0,22.0,160.0,45.0,17.58,0.94,1.0,-1.0,0.0,0.0,0,2021/7/21,11:30:00,5,25.5,50.4,0.96
2932,28.0,0.0,22.0,160.0,45.0,17.58,0.94,1.0,-1.0,0.0,0.0,0,2021/7/21,12:00:00,5,25.4,49.5,0.12
